id,featureid,cshapes_cntry_name,author_country_name,author_year,author_count,cumulative_count,marker_name,marker_lat,marker_lng
88492,126,Armenia,Armenia,1991,1,1,Yerevan,40.18111,44.51361
88439,17,Barbados,Barbados,1991,0,1,Bridgetown,13.1,-59.61666
88390,8,Brazil,Brazil,1991,0,21,Brasilia,-15.8,-47.9
88401,186,Canada,Canada,1991,0,1,Ottawa,45.42083,-75.68999
88391,9,Chile,Chile,1991,1,8,Santiago,-33.45,-70.66666
88382,203,China,China,1991,0,23,Beijing,39.92889,116.3883
88447,27,Colombia,Colombia,1991,0,11,Bogota,4.6,-74.08334
88472,28,Costa Rica,Costa Rica,1991,0,4,San Jose,9.933333,-84.08334
88431,100,Denmark,Denmark,1991,0,1,Copenhagen,55.66667,12.58333
88392,10,Ecuador,Ecuador,1991,0,1,Quito,-0.2166667,-78.5
88417,226,Egypt,Egypt,1991,1,9,Cairo,30.05,31.25
88410,113,Finland,Finland,1991,1,11,Helsinki,60.17556,24.93417
88414,106,France,France,1991,0,11,Paris,48.86666,2.333333
88402,187,Germany,Germany,1991,0,14,Berlin,52.51667,13.4
88487,41,Ghana,Ghana,1991,0,6,Accra,5.55,-0.2166667
88467,15,Guatemala,Guatemala,1991,0,3,Guatemala City,14.62111,-90.52695
88381,203,China,Hong Kong,1991,0,12,Hong Kong,22.3361568,114.1869659
88418,227,India,India,1991,1,27,New Delhi,28.6,77.2
88415,129,Iran,Iran,1991,0,5,Tehran,35.67194,51.42445
88450,37,Ireland,Ireland,1991,0,9,Dublin,53.33306,-6.248889
88471,24,Jamaica,Jamaica,1991,1,7,Kingston,18,-76.8
88375,143,Japan,Japan,1991,1,25,Tokyo,35.685,139.7514
88444,42,Liberia,Liberia,1991,0,2,Monrovia,6.310555,-10.80472
88468,108,Luxembourg,Luxembourg,1991,0,4,Luxembourg,49.61167,6.13
88422,16,Mexico,Mexico,1991,1,16,Mexico City,19.43417,-99.13861
88386,165,Mozambique,Mozambique,1991,1,1,Maputo,-25.96528,32.58917
88483,32,Nicaragua,Nicaragua,1991,1,1,Managua,12.15083,-86.26833
88423,79,Nigeria,Nigeria,1991,1,36,Abuja,9.083333,7.533333
88478,64,Norway,Norway,1991,0,1,Oslo,59.91667,10.75
88435,137,Pakistan,Pakistan,1991,0,1,Islamabad,33.7,73.16666
88485,33,Panama,Panama,1991,0,2,Panama City,8.966667,-79.53333
88465,11,Paraguay,Paraguay,1991,0,1,Asuncion,-25.26667,-57.66667
88409,102,Poland,Poland,1991,1,38,Warsaw,52.25,21
88407,44,Portugal,Portugal,1991,0,1,Lisbon,38.71667,-9.133333
88400,166,South Africa,South Africa,1991,2,15,Pretoria,-25.70694,28.22944
88378,147,South Korea,South Korea,1991,1,16,Seoul,37.56639,126.9997
88420,45,Spain,Spain,1991,0,8,Madrid,40.4,-3.683333
88480,66,Sweden,Sweden,1991,0,6,Stockholm,59.33333,18.05
88403,2,Trinidad and Tobago,Trinidad,1991,0,4,Port-of-Spain,10.65,-61.51667
88430,97,Turkey,Turkey,1991,0,6,Ankara,39.92722,32.86444
88455,38,United Kingdom,United Kingdom,1991,0,5,London,51.5,-0.1166667
88463,13,Uruguay,Uruguay,1991,0,2,Montevideo,-34.85806,-56.17083
88404,3,Venezuela,Venezuela,1991,0,4,Caracas,10.5,-66.91666
88432,152,Vietnam,Vietnam,1991,0,1,Hanoi,21.03333,105.85
88399,160,Zambia,Zambia,1991,0,1,Lusaka,-15.41667,28.28333
88481,67,Algeria,Algeria,1991,0,1,Algiers,36.76305,3.050556
88524,105,Belgium,Belgium,1991,0,4,Brussels,50.83333,4.333333
88515,90,Bulgaria,Bulgaria,1991,0,9,Sofia,42.68333,23.31667
88522,101,Hungary,Hungary,1991,0,22,Budapest,47.5,19.08333
88505,60,Iraq,Iraq,1991,0,2,Baghdad,33.33861,44.39389
88517,222,Israel,Israel,1991,0,23,Jerusalem,31.77917,35.22361
88535,164,Malawi,Malawi,1991,0,2,Lilongwe,-13.98333,33.78333
88538,209,Malaysia,Malaysia,1991,1,5,Kuala Lumpur,3.166667,101.7
88511,78,Niger,Nigeria,1991,1,36,Abuja,9.083333,7.533333
88516,222,Israel,Palestinian Territories,1991,0,5,Ramallah,31.9,35.2
88530,146,Philippines,Philippines,1991,4,29,Manila,14.60417,120.9822
88499,51,Senegal,Senegal,1991,0,1,Dakar,14.70889,-17.45528
88501,52,Sierra Leone,Sierra Leone,1991,0,1,Freetown,8.49,-13.23417
88539,210,Singapore,Singapore,1991,0,12,Singapore City,1.293056,103.8558
88497,122,Sri Lanka,Sri Lanka,1991,0,3,Colombo,6.931944,79.84778
88514,202,Taiwan,Taiwan,1991,0,32,Taipei,25.03917,121.525
88521,59,Uganda,Uganda,1991,0,7,Kampala,0.3155556,32.56556
88533,161,Zimbabwe,Zimbabwe,1991,1,2,Harare,-17.81778,31.04472
88620,134,Afghanistan,Afghanistan,1992,0,1,Kabul,34.51667,69.18333
88573,6,Argentina,Argentina,1992,1,29,Buenos Aires,-34.5875,-58.6725
88575,8,Brazil,Brazil,1992,0,21,Brasilia,-15.8,-47.9
88586,186,Canada,Canada,1992,0,1,Ottawa,45.42083,-75.68999
88576,9,Chile,Chile,1992,0,8,Santiago,-33.45,-70.66666
88567,203,China,China,1992,2,25,Beijing,39.92889,116.3883
88552,190,Czechoslovakia,Czechoslovakia,1992,0,7,Prague,50.09,14.35
88617,100,Denmark,Denmark,1992,0,1,Copenhagen,55.66667,12.58333
88577,10,Ecuador,Ecuador,1992,0,1,Quito,-0.2166667,-78.5
88602,226,Egypt,Egypt,1992,0,9,Cairo,30.05,31.25
88595,113,Finland,Finland,1992,2,13,Helsinki,60.17556,24.93417
88599,106,France,France,1992,0,11,Paris,48.86666,2.333333
88587,187,Germany,Germany,1992,0,14,Berlin,52.51667,13.4
88615,94,Greece,Greece,1992,0,11,Athens,37.98333,23.73333
88566,203,China,Hong Kong,1992,0,12,Hong Kong,22.3361568,114.1869659
88603,227,India,India,1992,0,27,New Delhi,28.6,77.2
88545,212,Indonesia,Indonesia,1992,0,27,Jakarta,-6.174444,106.8294
88600,129,Iran,Iran,1992,1,6,Tehran,35.67194,51.42445
88557,85,Italy,Italy,1992,0,1,Rome,41.9,12.48333
88560,143,Japan,Japan,1992,2,27,Tokyo,35.685,139.7514
88607,16,Mexico,Mexico,1992,0,16,Mexico City,19.43417,-99.13861
88571,165,Mozambique,Mozambique,1992,0,1,Maputo,-25.96528,32.58917
88608,79,Nigeria,Nigeria,1992,0,36,Abuja,9.083333,7.533333
88621,137,Pakistan,Pakistan,1992,0,1,Islamabad,33.7,73.16666
88594,102,Poland,Poland,1992,2,40,Warsaw,52.25,21
88592,44,Portugal,Portugal,1992,0,1,Lisbon,38.71667,-9.133333
88585,166,South Africa,South Africa,1992,0,15,Pretoria,-25.70694,28.22944
88563,147,South Korea,South Korea,1992,1,17,Seoul,37.56639,126.9997
88605,45,Spain,Spain,1992,1,9,Madrid,40.4,-3.683333
88544,58,Sudan,Sudan,1992,0,1,Khartoum,15.58806,32.53417
88546,159,Tanzania,Tanzania,1992,0,1,Dodoma,-6.173,35.7419
88548,151,Thailand,Thailand,1992,0,2,Bangkok,13.75,100.5167
88588,2,Trinidad and Tobago,Trinidad,1992,0,4,Port-of-Spain,10.65,-61.51667
88616,97,Turkey,Turkey,1992,0,6,Ankara,39.92722,32.86444
88550,238,United States,United States,1992,0,7,Washington,38.895,-77.03667
88589,3,Venezuela,Venezuela,1992,1,5,Caracas,10.5,-66.91666
88618,152,Vietnam,Vietnam,1992,0,1,Hanoi,21.03333,105.85
88553,233,Yugoslavia,Yugoslavia,1992,0,15,Belgrade,44.82,20.35
88584,160,Zambia,Zambia,1992,0,1,Lusaka,-15.41667,28.28333
88679,126,Armenia,Armenia,1992,0,1,Yerevan,40.18111,44.51361
88623,139,Bangladesh,Bangladesh,1992,0,3,Dhaka,23.72305,90.40861
88625,17,Barbados,Barbados,1992,0,1,Bridgetown,13.1,-59.61666
88713,105,Belgium,Belgium,1992,0,4,Brussels,50.83333,4.333333
88703,90,Bulgaria,Bulgaria,1992,0,9,Sofia,42.68333,23.31667
88720,148,Cambodia,Cambodia,1992,1,2,Phnom Penh,11.55,104.9167
88659,28,Costa Rica,Costa Rica,1992,0,4,San Jose,9.933333,-84.08334
88646,112,Estonia,Estonia,1992,1,1,Tallinn,59.43389,24.72806
88674,41,Ghana,Ghana,1992,0,6,Accra,5.55,-0.2166667
88654,15,Guatemala,Guatemala,1992,0,3,Guatemala City,14.62111,-90.52695
88663,31,Honduras,Honduras,1992,0,1,Tegucigalpa,14.1,-87.21667
88692,60,Iraq,Iraq,1992,0,2,Baghdad,33.33861,44.39389
88637,37,Ireland,Ireland,1992,0,9,Dublin,53.33306,-6.248889
88705,222,Israel,Israel,1992,1,24,Jerusalem,31.77917,35.22361
88658,24,Jamaica,Jamaica,1992,0,7,Kingston,18,-76.8
88731,157,Kenya,Kenya,1992,1,5,Nairobi,-1.283333,36.81667
88631,42,Liberia,Liberia,1992,0,2,Monrovia,6.310555,-10.80472
88655,108,Luxembourg,Luxembourg,1992,0,4,Luxembourg,49.61167,6.13
88724,164,Malawi,Malawi,1992,0,2,Lilongwe,-13.98333,33.78333
88727,209,Malaysia,Malaysia,1992,1,6,Kuala Lumpur,3.166667,101.7
88698,78,Niger,Nigeria,1992,0,36,Abuja,9.083333,7.533333
88665,64,Norway,Norway,1992,0,1,Oslo,59.91667,10.75
88672,33,Panama,Panama,1992,0,2,Panama City,8.966667,-79.53333
88630,182,Papua New Guinea,Papua New Guinea,1992,0,2,Port Moresby,-9.464723,147.1925
88652,11,Paraguay,Paraguay,1992,0,1,Asuncion,-25.26667,-57.66667
88719,146,Philippines,Philippines,1992,0,29,Manila,14.60417,120.9822
88715,117,Romania,Romania,1992,0,25,Bukarest,44.43333,26.1
88686,51,Senegal,Senegal,1992,0,1,Dakar,14.70889,-17.45528
88688,52,Sierra Leone,Sierra Leone,1992,1,2,Freetown,8.49,-13.23417
88728,210,Singapore,Singapore,1992,0,12,Singapore City,1.293056,103.8558
88684,122,Sri Lanka,Sri Lanka,1992,0,3,Colombo,6.931944,79.84778
88667,66,Sweden,Sweden,1992,0,6,Stockholm,59.33333,18.05
88702,202,Taiwan,Taiwan,1992,2,34,Taipei,25.03917,121.525
88709,59,Uganda,Uganda,1992,0,7,Kampala,0.3155556,32.56556
88642,38,United Kingdom,United Kingdom,1992,0,5,London,51.5,-0.1166667
88650,13,Uruguay,Uruguay,1992,0,2,Montevideo,-34.85806,-56.17083
88722,161,Zimbabwe,Zimbabwe,1992,0,2,Harare,-17.81778,31.04472
88737,7,Bolivia,Bolivia,1993,0,1,La Paz,-16.5,-68.15
88743,36,Iceland,Iceland,1993,0,5,Reykjavik,64.15,-21.95
88734,212,Indonesia,Indonesia,1993,1,28,Jakarta,-6.174444,106.8294
88744,85,Italy,Italy,1993,0,1,Rome,41.9,12.48333
88733,58,Sudan,Sudan,1993,0,1,Khartoum,15.58806,32.53417
88735,159,Tanzania,Tanzania,1993,0,1,Dodoma,-6.173,35.7419
88736,151,Thailand,Thailand,1993,0,2,Bangkok,13.75,100.5167
88738,238,United States,United States,1993,1,8,Washington,38.895,-77.03667
88668,67,Algeria,Algeria,1992,0,1,Algiers,36.76305,3.050556
88760,6,Argentina,Argentina,1993,1,30,Buenos Aires,-34.5875,-58.6725
88811,139,Bangladesh,Bangladesh,1993,1,4,Dhaka,23.72305,90.40861
88813,17,Barbados,Barbados,1993,0,1,Bridgetown,13.1,-59.61666
88762,8,Brazil,Brazil,1993,0,21,Brasilia,-15.8,-47.9
88774,186,Canada,Canada,1993,0,1,Ottawa,45.42083,-75.68999
88763,9,Chile,Chile,1993,0,8,Santiago,-33.45,-70.66666
88754,203,China,China,1993,1,26,Beijing,39.92889,116.3883
88823,27,Colombia,Colombia,1993,1,12,Bogota,4.6,-74.08334
88848,28,Costa Rica,Costa Rica,1993,0,4,San Jose,9.933333,-84.08334
88805,100,Denmark,Denmark,1993,0,1,Copenhagen,55.66667,12.58333
88764,10,Ecuador,Ecuador,1993,0,1,Quito,-0.2166667,-78.5
88790,226,Egypt,Egypt,1993,1,10,Cairo,30.05,31.25
88835,112,Estonia,Estonia,1993,0,1,Tallinn,59.43389,24.72806
88815,56,Ethiopia,Ethiopia,1993,0,3,Addis Ababa,9.033333,38.7
88783,113,Finland,Finland,1993,1,14,Helsinki,60.17556,24.93417
88787,106,France,France,1993,0,11,Paris,48.86666,2.333333
88775,187,Germany,Germany,1993,0,14,Berlin,52.51667,13.4
88864,41,Ghana,Ghana,1993,0,6,Accra,5.55,-0.2166667
88843,15,Guatemala,Guatemala,1993,1,4,Guatemala City,14.62111,-90.52695
88852,31,Honduras,Honduras,1993,1,2,Tegucigalpa,14.1,-87.21667
88753,203,China,Hong Kong,1993,0,12,Hong Kong,22.3361568,114.1869659
88788,129,Iran,Iran,1993,0,6,Tehran,35.67194,51.42445
88826,37,Ireland,Ireland,1993,0,9,Dublin,53.33306,-6.248889
88847,24,Jamaica,Jamaica,1993,0,7,Kingston,18,-76.8
88747,143,Japan,Japan,1993,0,27,Tokyo,35.685,139.7514
88820,42,Liberia,Liberia,1993,0,2,Monrovia,6.310555,-10.80472
88844,108,Luxembourg,Luxembourg,1993,0,4,Luxembourg,49.61167,6.13
88795,16,Mexico,Mexico,1993,2,18,Mexico City,19.43417,-99.13861
88757,174,New Zealand,New Zealand,1993,1,3,Wellington,-41.3,174.7833
88860,32,Nicaragua,Nicaragua,1993,0,1,Managua,12.15083,-86.26833
88796,79,Nigeria,Nigeria,1993,1,38,Abuja,9.083333,7.533333
88854,64,Norway,Norway,1993,0,1,Oslo,59.91667,10.75
88809,137,Pakistan,Pakistan,1993,0,1,Islamabad,33.7,73.16666
88819,182,Papua New Guinea,Papua New Guinea,1993,0,2,Port Moresby,-9.464723,147.1925
88841,11,Paraguay,Paraguay,1993,0,1,Asuncion,-25.26667,-57.66667
88782,102,Poland,Poland,1993,1,41,Warsaw,52.25,21
88780,44,Portugal,Portugal,1993,0,1,Lisbon,38.71667,-9.133333
88855,65,Russia,Russia,1993,1,1,Moscow,55.75,37.7
88773,166,South Africa,South Africa,1993,0,15,Pretoria,-25.70694,28.22944
88750,147,South Korea,South Korea,1993,2,19,Seoul,37.56639,126.9997
88793,45,Spain,Spain,1993,0,9,Madrid,40.4,-3.683333
88856,66,Sweden,Sweden,1993,0,6,Stockholm,59.33333,18.05
88804,97,Turkey,Turkey,1993,0,6,Ankara,39.92722,32.86444
88794,118,Ukraine,Ukraine,1993,1,1,Kiev,50.43333,30.51667
88831,38,United Kingdom,United Kingdom,1993,1,6,London,51.5,-0.1166667
88839,13,Uruguay,Uruguay,1993,0,2,Montevideo,-34.85806,-56.17083
88777,3,Venezuela,Venezuela,1993,1,6,Caracas,10.5,-66.91666
88806,152,Vietnam,Vietnam,1993,0,1,Hanoi,21.03333,105.85
88772,160,Zambia,Zambia,1993,0,1,Lusaka,-15.41667,28.28333
88857,67,Algeria,Algeria,1993,0,1,Algiers,36.76305,3.050556
88870,126,Armenia,Armenia,1993,0,1,Yerevan,40.18111,44.51361
88908,105,Belgium,Belgium,1993,0,4,Brussels,50.83333,4.333333
88895,90,Bulgaria,Bulgaria,1993,0,9,Sofia,42.68333,23.31667
88915,148,Cambodia,Cambodia,1993,0,2,Phnom Penh,11.55,104.9167
88904,101,Hungary,Hungary,1993,1,23,Budapest,47.5,19.08333
88884,60,Iraq,Iraq,1993,0,2,Baghdad,33.33861,44.39389
88897,222,Israel,Israel,1993,0,24,Jerusalem,31.77917,35.22361
88926,157,Kenya,Kenya,1993,1,6,Nairobi,-1.283333,36.81667
88919,164,Malawi,Malawi,1993,0,2,Lilongwe,-13.98333,33.78333
88922,209,Malaysia,Malaysia,1993,1,7,Kuala Lumpur,3.166667,101.7
88890,78,Niger,Nigeria,1993,1,38,Abuja,9.083333,7.533333
88896,222,Israel,Palestinian Territories,1993,0,5,Ramallah,31.9,35.2
88914,146,Philippines,Philippines,1993,0,29,Manila,14.60417,120.9822
88877,51,Senegal,Senegal,1993,0,1,Dakar,14.70889,-17.45528
88879,52,Sierra Leone,Sierra Leone,1993,0,2,Freetown,8.49,-13.23417
88923,210,Singapore,Singapore,1993,0,12,Singapore City,1.293056,103.8558
88903,104,Slovenia,Slovenia,1993,1,1,Ljubljana,46.05528,14.51444
88875,122,Sri Lanka,Sri Lanka,1993,0,3,Colombo,6.931944,79.84778
88894,202,Taiwan,Taiwan,1993,0,34,Taipei,25.03917,121.525
88902,59,Uganda,Uganda,1993,0,7,Kampala,0.3155556,32.56556
88917,161,Zimbabwe,Zimbabwe,1993,1,3,Harare,-17.81778,31.04472
88955,6,Argentina,Argentina,1994,1,31,Buenos Aires,-34.5875,-58.6725
88957,8,Brazil,Brazil,1994,0,21,Brasilia,-15.8,-47.9
88969,186,Canada,Canada,1994,0,1,Ottawa,45.42083,-75.68999
88958,9,Chile,Chile,1994,1,9,Santiago,-33.45,-70.66666
88949,203,China,China,1994,0,26,Beijing,39.92889,116.3883
88959,10,Ecuador,Ecuador,1994,0,1,Quito,-0.2166667,-78.5
88985,226,Egypt,Egypt,1994,0,10,Cairo,30.05,31.25
88978,113,Finland,Finland,1994,1,15,Helsinki,60.17556,24.93417
88982,106,France,France,1994,0,11,Paris,48.86666,2.333333
88970,187,Germany,Germany,1994,0,14,Berlin,52.51667,13.4
88938,36,Iceland,Iceland,1994,0,5,Reykjavik,64.15,-21.95
88986,227,India,India,1994,1,28,New Delhi,28.6,77.2
88929,212,Indonesia,Indonesia,1994,0,28,Jakarta,-6.174444,106.8294
88983,129,Iran,Iran,1994,0,6,Tehran,35.67194,51.42445
88939,85,Italy,Italy,1994,0,1,Rome,41.9,12.48333
88942,143,Japan,Japan,1994,1,28,Tokyo,35.685,139.7514
88990,16,Mexico,Mexico,1994,1,19,Mexico City,19.43417,-99.13861
88952,174,New Zealand,New Zealand,1994,1,4,Wellington,-41.3,174.7833
88991,79,Nigeria,Nigeria,1994,1,40,Abuja,9.083333,7.533333
88977,102,Poland,Poland,1994,1,42,Warsaw,52.25,21
88975,44,Portugal,Portugal,1994,0,1,Lisbon,38.71667,-9.133333
88937,239,Saudi Arabia,Saudi Arabia,1994,0,1,Riyadh,24.64083,46.77278
88968,166,South Africa,South Africa,1994,0,15,Pretoria,-25.70694,28.22944
88945,147,South Korea,South Korea,1994,1,20,Seoul,37.56639,126.9997
88988,45,Spain,Spain,1994,0,9,Madrid,40.4,-3.683333
88928,58,Sudan,Sudan,1994,0,1,Khartoum,15.58806,32.53417
88930,159,Tanzania,Tanzania,1994,0,1,Dodoma,-6.173,35.7419
88931,151,Thailand,Thailand,1994,0,2,Bangkok,13.75,100.5167
88971,2,Trinidad and Tobago,Trinidad,1994,0,4,Port-of-Spain,10.65,-61.51667
88989,118,Ukraine,Ukraine,1994,0,1,Kiev,50.43333,30.51667
88933,238,United States,United States,1994,0,8,Washington,38.895,-77.03667
88972,3,Venezuela,Venezuela,1994,0,6,Caracas,10.5,-66.91666
88967,160,Zambia,Zambia,1994,0,1,Lusaka,-15.41667,28.28333
89052,67,Algeria,Algeria,1994,0,1,Algiers,36.76305,3.050556
89065,126,Armenia,Armenia,1994,0,1,Yerevan,40.18111,44.51361
89007,180,Australia,Australia,1994,2,2,Canberra,-35.28333,149.2167
89095,98,Austria,Austria,1994,1,1,Vienna,48.2,16.36667
89006,139,Bangladesh,Bangladesh,1994,0,4,Dhaka,23.72305,90.40861
89008,17,Barbados,Barbados,1994,0,1,Bridgetown,13.1,-59.61666
89103,105,Belgium,Belgium,1994,0,4,Brussels,50.83333,4.333333
89090,90,Bulgaria,Bulgaria,1994,0,9,Sofia,42.68333,23.31667
89111,148,Cambodia,Cambodia,1994,0,2,Phnom Penh,11.55,104.9167
89018,27,Colombia,Colombia,1994,0,12,Bogota,4.6,-74.08334
89043,28,Costa Rica,Costa Rica,1994,0,4,San Jose,9.933333,-84.08334
89000,100,Denmark,Denmark,1994,0,1,Copenhagen,55.66667,12.58333
89030,112,Estonia,Estonia,1994,0,1,Tallinn,59.43389,24.72806
89066,171,Fiji,Fiji,1994,1,1,Suva,-18.13333,178.4167
89059,41,Ghana,Ghana,1994,0,6,Accra,5.55,-0.2166667
88998,94,Greece,Greece,1994,0,11,Athens,37.98333,23.73333
89038,15,Guatemala,Guatemala,1994,0,4,Guatemala City,14.62111,-90.52695
89040,23,Haiti,Haiti,1994,1,1,Port-au-Prince,18.5392,-72.335
89099,101,Hungary,Hungary,1994,0,23,Budapest,47.5,19.08333
89079,60,Iraq,Iraq,1994,0,2,Baghdad,33.33861,44.39389
89021,37,Ireland,Ireland,1994,1,10,Dublin,53.33306,-6.248889
89092,222,Israel,Israel,1994,2,26,Jerusalem,31.77917,35.22361
89042,24,Jamaica,Jamaica,1994,0,7,Kingston,18,-76.8
89015,42,Liberia,Liberia,1994,0,2,Monrovia,6.310555,-10.80472
89039,108,Luxembourg,Luxembourg,1994,0,4,Luxembourg,49.61167,6.13
89115,164,Malawi,Malawi,1994,0,2,Lilongwe,-13.98333,33.78333
89085,78,Niger,Nigeria,1994,1,40,Abuja,9.083333,7.533333
89049,64,Norway,Norway,1994,0,1,Oslo,59.91667,10.75
89004,137,Pakistan,Pakistan,1994,0,1,Islamabad,33.7,73.16666
89057,33,Panama,Panama,1994,0,2,Panama City,8.966667,-79.53333
89014,182,Papua New Guinea,Papua New Guinea,1994,0,2,Port Moresby,-9.464723,147.1925
89036,11,Paraguay,Paraguay,1994,0,1,Asuncion,-25.26667,-57.66667
89110,146,Philippines,Philippines,1994,0,29,Manila,14.60417,120.9822
89105,117,Romania,Romania,1994,0,26,Bukarest,44.43333,26.1
89050,65,Russia,Russia,1994,1,2,Moscow,55.75,37.7
89072,51,Senegal,Senegal,1994,0,1,Dakar,14.70889,-17.45528
89074,52,Sierra Leone,Sierra Leone,1994,1,3,Freetown,8.49,-13.23417
89098,104,Slovenia,Slovenia,1994,0,1,Ljubljana,46.05528,14.51444
89070,122,Sri Lanka,Sri Lanka,1994,0,3,Colombo,6.931944,79.84778
89051,66,Sweden,Sweden,1994,0,6,Stockholm,59.33333,18.05
89083,224,Syria,Syria,1994,1,1,Damascus,33.5,36.3
89089,202,Taiwan,Taiwan,1994,0,34,Taipei,25.03917,121.525
89097,59,Uganda,Uganda,1994,0,7,Kampala,0.3155556,32.56556
89026,38,United Kingdom,United Kingdom,1994,0,6,London,51.5,-0.1166667
89034,13,Uruguay,Uruguay,1994,0,2,Montevideo,-34.85806,-56.17083
89001,152,Vietnam,Vietnam,1994,0,1,Hanoi,21.03333,105.85
89113,161,Zimbabwe,Zimbabwe,1994,0,3,Harare,-17.81778,31.04472
89084,82,Albania,Albania,1994,0,2,Tirane,41.3275,19.81889
89118,209,Malaysia,Malaysia,1994,1,8,Kuala Lumpur,3.166667,101.7
89119,210,Singapore,Singapore,1994,1,13,Singapore City,1.293056,103.8558
89199,134,Afghanistan,Afghanistan,1995,0,1,Kabul,34.51667,69.18333
89203,180,Australia,Australia,1995,1,3,Canberra,-35.28333,149.2167
89202,139,Bangladesh,Bangladesh,1995,0,4,Dhaka,23.72305,90.40861
89204,17,Barbados,Barbados,1995,0,1,Bridgetown,13.1,-59.61666
89128,7,Bolivia,Bolivia,1995,1,2,La Paz,-16.5,-68.15
89165,186,Canada,Canada,1995,0,1,Ottawa,45.42083,-75.68999
89154,9,Chile,Chile,1995,1,10,Santiago,-33.45,-70.66666
89145,203,China,China,1995,0,26,Beijing,39.92889,116.3883
89214,27,Colombia,Colombia,1995,1,13,Bogota,4.6,-74.08334
89239,28,Costa Rica,Costa Rica,1995,0,4,San Jose,9.933333,-84.08334
89196,100,Denmark,Denmark,1995,0,1,Copenhagen,55.66667,12.58333
89155,10,Ecuador,Ecuador,1995,0,1,Quito,-0.2166667,-78.5
89181,226,Egypt,Egypt,1995,1,11,Cairo,30.05,31.25
89226,112,Estonia,Estonia,1995,1,2,Tallinn,59.43389,24.72806
89206,56,Ethiopia,Ethiopia,1995,1,4,Addis Ababa,9.033333,38.7
89174,113,Finland,Finland,1995,1,16,Helsinki,60.17556,24.93417
89178,106,France,France,1995,0,11,Paris,48.86666,2.333333
89166,187,Germany,Germany,1995,0,14,Berlin,52.51667,13.4
89234,15,Guatemala,Guatemala,1995,0,4,Guatemala City,14.62111,-90.52695
89236,23,Haiti,Haiti,1995,0,1,Port-au-Prince,18.5392,-72.335
89144,203,China,Hong Kong,1995,0,12,Hong Kong,22.3361568,114.1869659
89134,36,Iceland,Iceland,1995,0,5,Reykjavik,64.15,-21.95
89182,227,India,India,1995,1,29,New Delhi,28.6,77.2
89179,129,Iran,Iran,1995,0,6,Tehran,35.67194,51.42445
89217,37,Ireland,Ireland,1995,0,10,Dublin,53.33306,-6.248889
89135,85,Italy,Italy,1995,0,1,Rome,41.9,12.48333
89238,24,Jamaica,Jamaica,1995,0,7,Kingston,18,-76.8
89138,143,Japan,Japan,1995,0,28,Tokyo,35.685,139.7514
89235,108,Luxembourg,Luxembourg,1995,0,4,Luxembourg,49.61167,6.13
89186,16,Mexico,Mexico,1995,0,19,Mexico City,19.43417,-99.13861
89149,165,Mozambique,Mozambique,1995,0,1,Maputo,-25.96528,32.58917
89187,79,Nigeria,Nigeria,1995,0,40,Abuja,9.083333,7.533333
89200,137,Pakistan,Pakistan,1995,0,1,Islamabad,33.7,73.16666
89210,182,Papua New Guinea,Papua New Guinea,1995,1,3,Port Moresby,-9.464723,147.1925
89232,11,Paraguay,Paraguay,1995,0,1,Asuncion,-25.26667,-57.66667
89173,102,Poland,Poland,1995,1,43,Warsaw,52.25,21
89171,44,Portugal,Portugal,1995,0,1,Lisbon,38.71667,-9.133333
89133,239,Saudi Arabia,Saudi Arabia,1995,1,2,Riyadh,24.64083,46.77278
89141,147,South Korea,South Korea,1995,1,21,Seoul,37.56639,126.9997
89184,45,Spain,Spain,1995,0,9,Madrid,40.4,-3.683333
89124,58,Sudan,Sudan,1995,0,1,Khartoum,15.58806,32.53417
89126,159,Tanzania,Tanzania,1995,0,1,Dodoma,-6.173,35.7419
89127,151,Thailand,Thailand,1995,0,2,Bangkok,13.75,100.5167
89167,2,Trinidad and Tobago,Trinidad,1995,0,4,Port-of-Spain,10.65,-61.51667
89195,97,Turkey,Turkey,1995,0,6,Ankara,39.92722,32.86444
89185,118,Ukraine,Ukraine,1995,0,1,Kiev,50.43333,30.51667
89222,38,United Kingdom,United Kingdom,1995,0,6,London,51.5,-0.1166667
89129,238,United States,United States,1995,0,8,Washington,38.895,-77.03667
89230,13,Uruguay,Uruguay,1995,0,2,Montevideo,-34.85806,-56.17083
89168,3,Venezuela,Venezuela,1995,0,6,Caracas,10.5,-66.91666
89197,152,Vietnam,Vietnam,1995,0,1,Hanoi,21.03333,105.85
89163,160,Zambia,Zambia,1995,0,1,Lusaka,-15.41667,28.28333
89261,126,Armenia,Armenia,1995,0,1,Yerevan,40.18111,44.51361
89291,98,Austria,Austria,1995,0,1,Vienna,48.2,16.36667
89299,105,Belgium,Belgium,1995,0,4,Brussels,50.83333,4.333333
89286,90,Bulgaria,Bulgaria,1995,0,9,Sofia,42.68333,23.31667
89307,148,Cambodia,Cambodia,1995,0,2,Phnom Penh,11.55,104.9167
89262,171,Fiji,Fiji,1995,1,2,Suva,-18.13333,178.4167
89255,41,Ghana,Ghana,1995,0,6,Accra,5.55,-0.2166667
89243,31,Honduras,Honduras,1995,0,2,Tegucigalpa,14.1,-87.21667
89295,101,Hungary,Hungary,1995,1,24,Budapest,47.5,19.08333
89275,60,Iraq,Iraq,1995,0,2,Baghdad,33.33861,44.39389
