id,featureid,cshapes_cntry_name,author_country_name,year,author_count,cumulative_count
48255,157,Kenya,Kenya,2003,0,8
48261,114,Latvia,Latvia,2003,0,2
48264,115,Lithuania,Lithuania,2003,1,6
48245,86,Macedonia,Macedonia,2003,0,1
48227,175,Madagascar,Madagascar,2003,0,1
48289,164,Malawi,Malawi,2003,0,3
48173,209,Malaysia,Malaysia,2003,1,15
48278,116,Moldova,Moldova,2003,0,1
48195,243,Morocco,Morocco,2003,0,1
48236,32,Nicaragua,Nicaragua,2003,0,1
48191,79,Nigeria,Nigeria,2003,0,48
48232,64,Norway,Norway,2003,1,3
48242,222,Israel,Palestinian Territories,2003,0,9
48239,33,Panama,Panama,2003,0,2
48216,11,Paraguay,Paraguay,2003,0,2
48204,12,Peru,Perú,2003,0,7
48284,146,Philippines,Philippines,2003,0,31
48219,44,Portugal,Portugal,2003,0,1
48276,117,Romania,Romania,2003,1,29
48233,65,Russia,Russia,2003,0,13
48256,51,Senegal,Senegal,2003,0,2
48257,52,Sierra Leone,Sierra Leone,2003,0,3
48174,210,Singapore,Singapore,2003,0,21
48214,103,Slovakia,Slovak Republic,2003,0,1
48215,103,Slovakia,Slovakia,2003,0,2
48221,104,Slovenia,Slovenia,2003,0,1
48234,66,Sweden,Sweden,2003,0,6
48249,110,Switzerland,Switzerland,2003,0,2
48246,224,Syria,Syria,2003,0,1
48177,202,Taiwan,Taiwan,2003,0,35
48194,242,Tanzania,Tanzania,2003,0,1
48273,151,Thailand,Thailand,2003,0,2
48237,81,Togo,Togo,2003,0,5
48210,2,Trinidad and Tobago,Trinidad,2003,0,4
48206,97,Turkey,Turkey,2003,0,8
48196,59,Uganda,Uganda,2003,0,11
48217,13,Uruguay,Uruguay,2003,0,2
48211,3,Venezuela,Venezuela,2003,0,7
48274,152,Vietnam,Vietnam,2003,1,8
48287,161,Zimbabwe,Zimbabwe,2003,0,4
48296,17,Barbados,Barbados,2004,0,1
48294,7,Bolivia,Bolivia,2004,1,5
48298,27,Colombia,Colombia,2004,0,14
48299,29,Cuba,Cuba,2004,0,1
48302,36,Iceland,Iceland,2004,0,5
48303,37,Ireland,Ireland,2004,1,14
48786,226,Egypt,Egypt,2006,0,14
48342,126,Armenia,Armenia,2004,0,1
48350,139,Bangladesh,Bangladesh,2004,0,4
48398,8,Brazil,Brazil,2004,0,26
48355,150,Myanmar,Burma,2004,1,9
48399,9,Chile,Chile,2004,1,17
48381,203,China,China,2004,4,38
48309,40,Cote d'Ivoire,Cote dʼIvoire,2004,0,2
48326,100,Denmark,Denmark,2004,0,1
48400,10,Ecuador,Ecuador,2004,0,1
48384,226,Egypt,Egypt,2004,1,13
48314,56,Ethiopia,Ethiopia,2004,0,4
48393,171,Fiji,Fiji,2004,0,2
48332,113,Finland,Finland,2004,0,16
48328,106,France,France,2004,0,11
48317,93,Georgia,Georgia,2004,1,3
48371,187,Germany,Germany,2004,0,16
48325,94,Greece,Greece,2004,1,13
48426,23,Haiti,Haiti,2004,0,1
48432,31,Honduras,Honduras,2004,0,2
48380,203,China,Hong Kong,2004,0,12
48402,101,Hungary,Hungary,2004,0,29
48385,227,India,India,2004,2,36
48376,213,Indonesia,Indonesia,2004,0,30
48344,129,Iran,Iran,2004,0,6
48323,85,Italy,Italy,2004,0,2
48427,24,Jamaica,Jamaica,2004,0,7
48352,143,Japan,Japan,2004,2,29
48354,149,Laos,Laos,2004,0,2
48310,42,Liberia,Liberia,2004,0,2
48428,175,Madagascar,Madagascar,2004,0,1
48315,57,Mongolia,Mongolia,2004,0,1
48396,243,Morocco,Morocco,2004,0,1
48361,165,Mozambique,Mozambique,2004,0,2
48356,150,Myanmar,Myanmar,2004,0,3
48369,174,New Zealand,New Zealand,2004,1,10
48392,79,Nigeria,Nigeria,2004,1,50
48433,64,Norway,Norway,2004,0,3
48348,137,Pakistan,Pakistan,2004,0,1
48403,182,Papua New Guinea,Papua New Guinea,2004,0,3
48417,11,Paraguay,Paraguay,2004,0,2
48405,12,Peru,Perú,2004,0,7
48327,102,Poland,Poland,2004,1,60
48420,44,Portugal,Portugal,2004,0,1
48425,158,Rwanda,Rwanda,2004,1,1
48401,231,Serbia and Montenegro,Serbia and Montenegro,2004,0,1
48375,210,Singapore,Singapore,2004,0,21
48415,103,Slovakia,Slovak Republic,2004,0,1
48416,103,Slovakia,Slovakia,2004,1,3
48422,104,Slovenia,Slovenia,2004,0,1
48362,166,South Africa,South Africa,2004,0,17
48353,147,South Korea,South Korea,2004,2,32
48351,45,Spain,Spain,2004,0,10
48319,122,Sri Lanka,Sri Lanka,2004,0,4
48313,58,Sudan,Sudan,2004,0,1
48378,202,Taiwan,Taiwan,2004,0,35
48395,242,Tanzania,Tanzania,2004,0,1
48411,2,Trinidad and Tobago,Trinidad,2004,0,4
48407,97,Turkey,Turkey,2004,1,9
48397,59,Uganda,Uganda,2004,0,11
48334,118,Ukraine,Ukraine,2004,0,2
48308,38,United Kingdom,United Kingdom,2004,0,11
48390,238,United States,United States,2004,0,9
48418,13,Uruguay,Uruguay,2004,0,2
48412,3,Venezuela,Venezuela,2004,0,7
48360,160,Zambia,Zambia,2004,0,2
48709,38,United Kingdom,England,2006,1,2
48879,112,Estonia,Estonia,2006,1,3
48716,56,Ethiopia,Ethiopia,2006,0,4
48795,171,Fiji,Fiji,2006,0,2
48734,113,Finland,Finland,2006,0,16
48730,106,France,France,2006,1,12
48719,93,Georgia,Georgia,2006,0,3
48773,187,Germany,Germany,2006,1,18
48847,41,Ghana,Ghana,2006,0,8
48727,94,Greece,Greece,2006,0,13
48823,15,Guatemala,Guatemala,2006,0,4
48828,23,Haiti,Haiti,2006,0,1
48834,31,Honduras,Honduras,2006,0,2
48782,203,China,Hong Kong,2006,0,13
48803,101,Hungary,Hungary,2006,0,30
48704,36,Iceland,Iceland,2006,0,5
48787,227,India,India,2006,1,38
48778,213,Indonesia,Indonesia,2006,2,33
48746,129,Iran,Iran,2006,1,7
48866,60,Iraq,Iraq,2006,0,2
48705,37,Ireland,Ireland,2006,0,14
48846,222,Israel,Israel,2006,0,36
48725,85,Italy,Italy,2006,0,2
48829,24,Jamaica,Jamaica,2006,0,7
48754,143,Japan,Japan,2006,0,31
48788,62,Jordan,Jordan,2006,1,2
48738,63,Kazakhstan,Kazakhstan,2006,0,1
48859,157,Kenya,Kenya,2006,0,9
48858,130,Kuwait,Kuwait,2006,0,1
48439,105,Belgium,Belgium,2004,0,4
48469,90,Bulgaria,Bulgaria,2004,0,11
48486,148,Cambodia,Cambodia,2004,0,2
48476,112,Estonia,Estonia,2004,0,2
48445,41,Ghana,Ghana,2004,0,8
48463,60,Iraq,Iraq,2004,0,2
48444,222,Israel,Israel,2004,1,34
48456,157,Kenya,Kenya,2004,0,8
48462,114,Latvia,Latvia,2004,0,2
48465,115,Lithuania,Lithuania,2004,0,6
48446,86,Macedonia,Macedonia,2004,0,1
48490,164,Malawi,Malawi,2004,0,3
48479,116,Moldova,Moldova,2004,0,1
48482,136,Nepal,Nepal,2004,1,1
48437,32,Nicaragua,Nicaragua,2004,0,1
48466,78,Niger,Nigeria,2004,1,50
48440,33,Panama,Panama,2004,0,2
48485,146,Philippines,Philippines,2004,0,31
48477,117,Romania,Romania,2004,0,29
48434,65,Russia,Russia,2004,5,18
48457,51,Senegal,Senegal,2004,0,2
48458,52,Sierra Leone,Sierra Leone,2004,0,3
48435,66,Sweden,Sweden,2004,0,6
48450,110,Switzerland,Switzerland,2004,0,2
48447,224,Syria,Syria,2004,0,1
48438,81,Togo,Togo,2004,0,5
48475,152,Vietnam,Vietnam,2004,0,8
48488,161,Zimbabwe,Zimbabwe,2004,0,4
48524,85,Italy,Italy,2005,0,2
48553,143,Japan,Japan,2005,2,31
48537,63,Kazakhstan,Kazakhstan,2005,1,1
48555,149,Laos,Laos,2005,0,2
48511,42,Liberia,Liberia,2005,0,2
48496,16,Mexico,Mexico,2005,0,24
48516,57,Mongolia,Mongolia,2005,0,1
48562,165,Mozambique,Mozambique,2005,0,2
48557,150,Myanmar,Myanmar,2005,0,3
48549,137,Pakistan,Pakistan,2005,0,1
48528,102,Poland,Poland,2005,0,60
48546,132,Saudi Arabia,Saudi Arabia,2005,1,3
48563,166,South Africa,South Africa,2005,1,18
48554,147,South Korea,South Korea,2005,4,36
48552,45,Spain,Spain,2005,0,10
48520,122,Sri Lanka,Sri Lanka,2005,1,5
48514,58,Sudan,Sudan,2005,0,1
48531,109,Netherlands,The Netherlands,2005,1,18
48535,118,Ukraine,Ukraine,2005,0,2
48509,38,United Kingdom,United Kingdom,2005,0,11
48539,124,Uzbekistan,Uzbekistan,2005,0,2
48561,160,Zambia,Zambia,2005,0,2
48864,135,Kyrgyzstan,Kyrgyzstan,2006,1,1
48756,149,Laos,Laos,2006,0,2
48865,114,Latvia,Latvia,2006,0,2
48712,42,Liberia,Liberia,2006,0,2
48779,217,Libya,Libya,2006,1,2
48868,115,Lithuania,Lithuania,2006,0,6
48844,108,Luxembourg,Luxembourg,2006,0,4
48848,86,Macedonia,Macedonia,2006,0,2
48830,175,Madagascar,Madagascar,2006,0,1
48893,164,Malawi,Malawi,2006,0,3
48776,209,Malaysia,Malaysia,2006,0,17
48697,16,Mexico,Mexico,2006,1,25
48882,116,Moldova,Moldova,2006,0,1
48717,57,Mongolia,Mongolia,2006,2,3
48798,243,Morocco,Morocco,2006,1,3
48763,165,Mozambique,Mozambique,2006,0,2
48758,150,Myanmar,Myanmar,2006,1,4
48885,136,Nepal,Nepal,2006,0,2
48771,174,New Zealand,New Zealand,2006,1,11
48839,32,Nicaragua,Nicaragua,2006,0,1
48794,79,Nigeria,Nigeria,2006,0,50
48869,78,Niger,Nigeria,2006,0,50
48835,64,Norway,Norway,2006,0,3
48750,137,Pakistan,Pakistan,2006,0,1
48845,222,Israel,Palestinian Territories,2006,1,11
48842,33,Panama,Panama,2006,0,2
48819,11,Paraguay,Paraguay,2006,0,2
48628,24,Jamaica,Jamaica,2005,0,7
48587,62,Jordan,Jordan,2005,0,1
48657,157,Kenya,Kenya,2005,1,9
48656,130,Kuwait,Kuwait,2005,1,1
48663,114,Latvia,Latvia,2005,0,2
48578,217,Libya,Libya,2005,1,1
48666,115,Lithuania,Lithuania,2005,0,6
48643,108,Luxembourg,Luxembourg,2005,0,4
48647,86,Macedonia,Macedonia,2005,1,2
48629,175,Madagascar,Madagascar,2005,0,1
48691,164,Malawi,Malawi,2005,0,3
48575,209,Malaysia,Malaysia,2005,1,17
48680,116,Moldova,Moldova,2005,0,1
48597,243,Morocco,Morocco,2005,1,2
48683,136,Nepal,Nepal,2005,1,2
48570,174,New Zealand,New Zealand,2005,0,10
48638,32,Nicaragua,Nicaragua,2005,0,1
48667,78,Niger,Nigeria,2005,0,50
48593,79,Nigeria,Nigeria,2005,0,50
48634,64,Norway,Norway,2005,0,3
48644,222,Israel,Palestinian Territories,2005,1,10
48641,33,Panama,Panama,2005,0,2
48604,182,Papua New Guinea,Papua New Guinea,2005,0,3
48618,11,Paraguay,Paraguay,2005,0,2
48606,12,Peru,Perú,2005,0,7
48636,66,Sweden,Sweden,2005,0,6
48651,110,Switzerland,Switzerland,2005,0,2
48648,224,Syria,Syria,2005,1,2
48579,202,Taiwan,Taiwan,2005,0,35
48596,242,Tanzania,Tanzania,2005,1,2
48675,151,Thailand,Thailand,2005,0,2
48639,81,Togo,Togo,2005,0,5
48612,2,Trinidad and Tobago,Trinidad,2005,0,4
48608,97,Turkey,Turkey,2005,0,9
48598,59,Uganda,Uganda,2005,0,11
48591,238,United States,United States,2005,0,9
48619,13,Uruguay,Uruguay,2005,0,2
48613,3,Venezuela,Venezuela,2005,0,7
48676,152,Vietnam,Vietnam,2005,1,9
48689,161,Zimbabwe,Zimbabwe,2005,0,4
48806,12,Peru,Perú,2006,0,7
48696,7,Bolivia,Bolivia,2006,0,5
48804,182,Papua New Guinea,Papua New Guinea,2006,0,3
48888,146,Philippines,Philippines,2006,0,31
48729,102,Poland,Poland,2006,0,60
48822,44,Portugal,Portugal,2006,0,1
48880,117,Romania,Romania,2006,0,29
48836,65,Russia,Russia,2006,4,22
48827,158,Rwanda,Rwanda,2006,0,1
48747,132,Saudi Arabia,Saudi Arabia,2006,0,3
48860,51,Senegal,Senegal,2006,1,3
48861,52,Sierra Leone,Sierra Leone,2006,0,3
48777,210,Singapore,Singapore,2006,0,21
48817,103,Slovakia,Slovak Republic,2006,0,1
48732,109,Netherlands,The Netherlands,2006,0,18
48813,2,Trinidad and Tobago,Trinidad,2006,0,4
48809,97,Turkey,Turkey,2006,0,9
48799,59,Uganda,Uganda,2006,0,11
48736,118,Ukraine,Ukraine,2006,0,2
48710,38,United Kingdom,United Kingdom,2006,1,12
48792,238,United States,United States,2006,0,9
48820,13,Uruguay,Uruguay,2006,1,3
48740,124,Uzbekistan,Uzbekistan,2006,0,2
48814,3,Venezuela,Venezuela,2006,0,7
48762,160,Zambia,Zambia,2006,0,2
48954,139,Bangladesh,Bangladesh,2007,0,5
48900,17,Barbados,Barbados,2007,0,1
48898,7,Bolivia,Bolivia,2007,0,5
48902,27,Colombia,Colombia,2007,0,16
48913,40,Cote d'Ivoire,Cote dʼIvoire,2007,0,2
48903,29,Cuba,Cuba,2007,0,1
48930,100,Denmark,Denmark,2007,0,2
48911,38,United Kingdom,England,2007,0,2
48918,56,Ethiopia,Ethiopia,2007,0,4
48936,113,Finland,Finland,2007,0,16
48932,106,France,France,2007,0,12
48921,93,Georgia,Georgia,2007,0,3
48929,94,Greece,Greece,2007,2,15
48906,36,Iceland,Iceland,2007,0,5
48948,129,Iran,Iran,2007,0,7
48907,37,Ireland,Ireland,2007,1,15
48927,85,Italy,Italy,2007,0,2
48956,143,Japan,Japan,2007,0,31
48940,63,Kazakhstan,Kazakhstan,2007,0,1
48914,42,Liberia,Liberia,2007,0,2
48928,87,Malta,Malta,2007,1,1
48899,16,Mexico,Mexico,2007,0,25
48919,57,Mongolia,Mongolia,2007,1,4
48952,137,Pakistan,Pakistan,2007,0,1
48931,102,Poland,Poland,2007,0,60
48949,132,Saudi Arabia,Saudi Arabia,2007,0,3
48957,147,South Korea,South Korea,2007,2,40
48955,45,Spain,Spain,2007,0,10
48923,122,Sri Lanka,Sri Lanka,2007,0,6
48917,58,Sudan,Sudan,2007,1,2
48934,109,Netherlands,The Netherlands,2007,0,18
48938,118,Ukraine,Ukraine,2007,0,2
48912,38,United Kingdom,United Kingdom,2007,1,13
48942,124,Uzbekistan,Uzbekistan,2007,0,2
48877,151,Thailand,Thailand,2006,0,2
48840,81,Togo,Togo,2006,0,5
48878,152,Vietnam,Vietnam,2006,0,9
48891,161,Zimbabwe,Zimbabwe,2006,0,4
48951,134,Afghanistan,Afghanistan,2007,0,2
48935,6,Argentina,Argentina,2007,1,44
48946,126,Armenia,Armenia,2007,0,1
48976,98,Austria,Austria,2007,1,4
49043,105,Belgium,Belgium,2007,0,5
49002,8,Brazil,Brazil,2007,0,26
49074,90,Bulgaria,Bulgaria,2007,1,12
48959,150,Myanmar,Burma,2007,0,10
49003,9,Chile,Chile,2007,1,18
48985,203,China,China,2007,3,45
49033,28,Costa Rica,Costa Rica,2007,0,5
48992,99,Czech Republic,Czech Republic,2007,1,1
49004,10,Ecuador,Ecuador,2007,0,1
48988,226,Egypt,Egypt,2007,1,15
48997,171,Fiji,Fiji,2007,0,2
48975,187,Germany,Germany,2007,1,19
49049,41,Ghana,Ghana,2007,0,8
49025,15,Guatemala,Guatemala,2007,1,5
49030,23,Haiti,Haiti,2007,1,2
49036,31,Honduras,Honduras,2007,0,2
48984,203,China,Hong Kong,2007,2,15
49005,101,Hungary,Hungary,2007,1,31
48989,227,India,India,2007,3,41
49068,60,Iraq,Iraq,2007,0,2
49048,222,Israel,Israel,2007,3,39
49031,24,Jamaica,Jamaica,2007,1,8
48990,62,Jordan,Jordan,2007,0,2
49061,157,Kenya,Kenya,2007,1,10
49060,130,Kuwait,Kuwait,2007,0,1
48958,149,Laos,Laos,2007,0,2
49067,114,Latvia,Latvia,2007,0,2
48981,217,Libya,Libya,2007,0,2
49070,115,Lithuania,Lithuania,2007,0,6
49046,108,Luxembourg,Luxembourg,2007,0,4
49050,86,Macedonia,Macedonia,2007,0,2
49032,175,Madagascar,Madagascar,2007,0,1
48978,209,Malaysia,Malaysia,2007,2,19
49084,116,Moldova,Moldova,2007,0,1
49000,243,Morocco,Morocco,2007,0,3
48965,165,Mozambique,Mozambique,2007,0,2
48960,150,Myanmar,Myanmar,2007,1,5
49087,136,Nepal,Nepal,2007,0,2
48973,174,New Zealand,New Zealand,2007,1,12
49041,32,Nicaragua,Nicaragua,2007,0,1
49071,78,Niger,Nigeria,2007,0,50
49037,64,Norway,Norway,2007,0,3
49047,222,Israel,Palestinian Territories,2007,0,11
49044,33,Panama,Panama,2007,0,2
49021,11,Paraguay,Paraguay,2007,0,2
49008,12,Peru,Perú,2007,0,7
49024,44,Portugal,Portugal,2007,0,1
49082,117,Romania,Romania,2007,0,29
49038,65,Russia,Russia,2007,5,27
49029,158,Rwanda,Rwanda,2007,1,2
49062,51,Senegal,Senegal,2007,0,3
49063,52,Sierra Leone,Sierra Leone,2007,0,3
48979,210,Singapore,Singapore,2007,1,22
49019,103,Slovakia,Slovak Republic,2007,0,1
49020,103,Slovakia,Slovakia,2007,0,3
49026,104,Slovenia,Slovenia,2007,1,4
48966,166,South Africa,South Africa,2007,1,20
49039,66,Sweden,Sweden,2007,0,6
49051,224,Syria,Syria,2007,1,3
48982,202,Taiwan,Taiwan,2007,1,36
48999,242,Tanzania,Tanzania,2007,0,2
49079,151,Thailand,Thailand,2007,0,2
49042,81,Togo,Togo,2007,0,5
49015,2,Trinidad and Tobago,Trinidad,2007,0,4
49011,97,Turkey,Turkey,2007,0,9
49001,59,Uganda,Uganda,2007,0,11
49022,13,Uruguay,Uruguay,2007,0,3
49016,3,Venezuela,Venezuela,2007,0,7
49080,152,Vietnam,Vietnam,2007,0,9
48964,160,Zambia,Zambia,2007,0,2
49058,180,Australia,Australia,2007,1,8
49093,161,Zimbabwe,Zimbabwe,2007,0,4
49153,134,Afghanistan,Afghanistan,2008,0,2
49148,126,Armenia,Armenia,2008,0,1
49178,98,Austria,Austria,2008,1,5
49156,139,Bangladesh,Bangladesh,2008,1,6
49102,17,Barbados,Barbados,2008,0,1
49100,7,Bolivia,Bolivia,2008,0,5
49204,8,Brazil,Brazil,2008,0,26
49205,9,Chile,Chile,2008,0,18
49187,203,China,China,2008,1,46
49104,27,Colombia,Colombia,2008,0,16
49115,40,Cote d'Ivoire,Cote dʼIvoire,2008,0,2
49105,29,Cuba,Cuba,2008,1,2
49132,100,Denmark,Denmark,2008,0,2
49206,10,Ecuador,Ecuador,2008,0,1
49190,226,Egypt,Egypt,2008,1,16
49113,38,United Kingdom,England,2008,0,2
49120,56,Ethiopia,Ethiopia,2008,0,4
49199,171,Fiji,Fiji,2008,0,2
49138,113,Finland,Finland,2008,0,16
49134,106,France,France,2008,0,12
49123,93,Georgia,Georgia,2008,0,3
49177,187,Germany,Germany,2008,1,20
49186,203,China,Hong Kong,2008,1,16
49207,101,Hungary,Hungary,2008,1,32
49108,36,Iceland,Iceland,2008,1,6
49191,227,India,India,2008,0,41
49182,213,Indonesia,Indonesia,2008,0,34
49150,129,Iran,Iran,2008,1,8
49129,85,Italy,Italy,2008,1,3
49158,143,Japan,Japan,2008,0,31
49192,62,Jordan,Jordan,2008,1,3
49142,63,Kazakhstan,Kazakhstan,2008,1,2
49160,149,Laos,Laos,2008,0,2
49116,42,Liberia,Liberia,2008,0,2
49183,217,Libya,Libya,2008,0,2
49130,87,Malta,Malta,2008,0,1
49101,16,Mexico,Mexico,2008,0,25
49121,57,Mongolia,Mongolia,2008,0,4
49202,243,Morocco,Morocco,2008,0,3
49167,165,Mozambique,Mozambique,2008,0,2
49162,150,Myanmar,Myanmar,2008,1,6
49198,79,Nigeria,Nigeria,2008,1,52
49154,137,Pakistan,Pakistan,2008,0,1
49208,182,Papua New Guinea,Papua New Guinea,2008,0,3
49210,12,Peru,Perú,2008,0,7
49133,102,Poland,Poland,2008,0,60
49151,132,Saudi Arabia,Saudi Arabia,2008,0,3
49181,210,Singapore,Singapore,2008,0,22
49220,103,Slovakia,Slovak Republic,2008,0,1
49168,166,South Africa,South Africa,2008,1,21
49159,147,South Korea,South Korea,2008,2,42
49157,45,Spain,Spain,2008,0,10
49125,122,Sri Lanka,Sri Lanka,2008,0,6
49119,58,Sudan,Sudan,2008,0,2
49184,202,Taiwan,Taiwan,2008,0,36
49201,242,Tanzania,Tanzania,2008,0,2
49136,109,Netherlands,The Netherlands,2008,0,18
49212,97,Turkey,Turkey,2008,0,9
49203,59,Uganda,Uganda,2008,1,12
49140,118,Ukraine,Ukraine,2008,0,2
49114,38,United Kingdom,United Kingdom,2008,0,13
49196,238,United States,United States,2008,1,31
49144,124,Uzbekistan,Uzbekistan,2008,0,2
49217,3,Venezuela,Venezuela,2008,1,8
49166,160,Zambia,Zambia,2008,0,2
49095,164,Malawi,Malawi,2007,0,3
49244,105,Belgium,Belgium,2008,0,5
49276,90,Bulgaria,Bulgaria,2008,0,12
49294,148,Cambodia,Cambodia,2008,0,2
49279,91,Cyprus,Cyprus,2008,1,1
49284,112,Estonia,Estonia,2008,0,3
49250,41,Ghana,Ghana,2008,0,8
49226,15,Guatemala,Guatemala,2008,0,5
49231,23,Haiti,Haiti,2008,0,2
49237,31,Honduras,Honduras,2008,0,2
49269,60,Iraq,Iraq,2008,0,2
49249,222,Israel,Israel,2008,2,41
49232,24,Jamaica,Jamaica,2008,0,8
49262,157,Kenya,Kenya,2008,0,10
49261,130,Kuwait,Kuwait,2008,0,1
49267,135,Kyrgyzstan,Kyrgyzstan,2008,0,1
49268,114,Latvia,Latvia,2008,0,2
49272,115,Lithuania,Lithuania,2008,0,6
49247,108,Luxembourg,Luxembourg,2008,0,4
49233,175,Madagascar,Madagascar,2008,0,1
49298,164,Malawi,Malawi,2008,0,3
49287,116,Moldova,Moldova,2008,0,1
49256,235,Montenegro,Montenegro,2008,0,1
49290,136,Nepal,Nepal,2008,0,2
49242,32,Nicaragua,Nicaragua,2008,0,1
49273,78,Niger,Nigeria,2008,1,52
49248,222,Israel,Palestinian Territories,2008,0,11
49245,33,Panama,Panama,2008,0,2
49222,11,Paraguay,Paraguay,2008,0,2
49293,146,Philippines,Philippines,2008,1,34
49225,44,Portugal,Portugal,2008,0,1
49285,117,Romania,Romania,2008,1,30
49230,158,Rwanda,Rwanda,2008,0,2
49263,51,Senegal,Senegal,2008,0,3
49264,52,Sierra Leone,Sierra Leone,2008,0,3
49221,103,Slovakia,Slovakia,2008,0,3
49227,104,Slovenia,Slovenia,2008,0,4
49240,66,Sweden,Sweden,2008,0,6
49252,224,Syria,Syria,2008,1,4
49281,151,Thailand,Thailand,2008,0,2
49243,81,Togo,Togo,2008,0,5
49223,13,Uruguay,Uruguay,2008,0,3
49282,152,Vietnam,Vietnam,2008,0,9
49296,161,Zimbabwe,Zimbabwe,2008,0,4
49340,6,Argentina,Argentina,2009,0,45
49351,126,Armenia,Armenia,2009,1,2
49303,7,Bolivia,Bolivia,2009,0,5
49307,27,Colombia,Colombia,2009,0,16
49318,40,Cote d'Ivoire,Cote dʼIvoire,2009,0,2
49331,84,Croatia,Croatia,2009,1,1
49308,29,Cuba,Cuba,2009,0,2
49335,100,Denmark,Denmark,2009,0,2
49323,56,Ethiopia,Ethiopia,2009,0,4
49341,113,Finland,Finland,2009,0,16
49337,106,France,France,2009,1,13
49326,93,Georgia,Georgia,2009,0,3
49334,94,Greece,Greece,2009,0,16
49311,36,Iceland,Iceland,2009,0,6
49312,37,Ireland,Ireland,2009,2,17
49332,85,Italy,Italy,2009,0,3
49319,42,Liberia,Liberia,2009,0,2
49333,87,Malta,Malta,2009,0,1
49304,16,Mexico,Mexico,2009,0,25
49324,57,Mongolia,Mongolia,2009,0,4
49336,102,Poland,Poland,2009,0,60
49328,122,Sri Lanka,Sri Lanka,2009,0,6
49322,58,Sudan,Sudan,2009,0,2
49339,109,Netherlands,The Netherlands,2009,2,20
49343,118,Ukraine,Ukraine,2009,0,2
49317,38,United Kingdom,United Kingdom,2009,1,14
49347,124,Uzbekistan,Uzbekistan,2009,1,3
49315,38,United Kingdom,Wales,2009,1,1
49259,180,Australia,Australia,2008,0,8
49462,180,Australia,Australia,2009,1,9
49381,98,Austria,Austria,2009,1,6
49447,105,Belgium,Belgium,2009,0,5
49407,8,Brazil,Brazil,2009,0,26
49479,90,Bulgaria,Bulgaria,2009,0,12
49364,150,Myanmar,Burma,2009,0,10
49408,9,Chile,Chile,2009,0,18
49390,203,China,China,2009,4,50
49437,28,Costa Rica,Costa Rica,2009,0,5
49482,91,Cyprus,Cyprus,2009,0,1
49409,10,Ecuador,Ecuador,2009,0,1
49393,226,Egypt,Egypt,2009,1,17
49402,171,Fiji,Fiji,2009,0,2
49380,187,Germany,Germany,2009,0,20
49453,41,Ghana,Ghana,2009,0,8
49429,15,Guatemala,Guatemala,2009,0,5
49434,23,Haiti,Haiti,2009,0,2
49440,31,Honduras,Honduras,2009,0,2
49389,203,China,Hong Kong,2009,2,18
49410,101,Hungary,Hungary,2009,0,32
49394,227,India,India,2009,2,43
49353,129,Iran,Iran,2009,0,8
49472,60,Iraq,Iraq,2009,1,3
49452,222,Israel,Israel,2009,1,42
49435,24,Jamaica,Jamaica,2009,1,9
49361,143,Japan,Japan,2009,1,32
49395,62,Jordan,Jordan,2009,1,4
49465,157,Kenya,Kenya,2009,0,10
49470,135,Kyrgyzstan,Kyrgyzstan,2009,0,1
49363,149,Laos,Laos,2009,0,2
49471,114,Latvia,Latvia,2009,0,2
49386,217,Libya,Libya,2009,0,2
49475,115,Lithuania,Lithuania,2009,1,7
49450,108,Luxembourg,Luxembourg,2009,0,4
49436,175,Madagascar,Madagascar,2009,0,1
49383,209,Malaysia,Malaysia,2009,0,19
49459,235,Montenegro,Montenegro,2009,0,1
49405,243,Morocco,Morocco,2009,0,3
49370,165,Mozambique,Mozambique,2009,0,2
49365,150,Myanmar,Myanmar,2009,1,7
49445,32,Nicaragua,Nicaragua,2009,0,1
49401,79,Nigeria,Nigeria,2009,0,52
49476,78,Niger,Nigeria,2009,0,52
49441,64,Norway,Norway,2009,0,3
49357,137,Pakistan,Pakistan,2009,1,2
49448,33,Panama,Panama,2009,0,2
49411,182,Papua New Guinea,Papua New Guinea,2009,0,3
49425,11,Paraguay,Paraguay,2009,0,2
49413,12,Peru,Perú,2009,0,7
49428,44,Portugal,Portugal,2009,0,1
49442,65,Russia,Russia,2009,3,34
49433,158,Rwanda,Rwanda,2009,0,2
49354,132,Saudi Arabia,Saudi Arabia,2009,1,4
49466,51,Senegal,Senegal,2009,0,3
49467,52,Sierra Leone,Sierra Leone,2009,1,4
49384,210,Singapore,Singapore,2009,0,22
49423,103,Slovakia,Slovak Republic,2009,0,1
49424,103,Slovakia,Slovakia,2009,0,3
49430,104,Slovenia,Slovenia,2009,0,4
49362,147,South Korea,South Korea,2009,3,45
49360,45,Spain,Spain,2009,0,10
49443,66,Sweden,Sweden,2009,0,6
49458,110,Switzerland,Switzerland,2009,1,3
49455,224,Syria,Syria,2009,0,4
49387,202,Taiwan,Taiwan,2009,0,36
49404,242,Tanzania,Tanzania,2009,0,2
49446,81,Togo,Togo,2009,0,5
49415,97,Turkey,Turkey,2009,0,9
49406,59,Uganda,Uganda,2009,0,12
49399,238,United States,United States,2009,1,32
49426,13,Uruguay,Uruguay,2009,0,3
49420,3,Venezuela,Venezuela,2009,1,9
49369,160,Zambia,Zambia,2009,0,2
49477,82,Albania,Albania,2009,0,5
49501,164,Malawi,Malawi,2009,0,3
49490,116,Moldova,Moldova,2009,0,1
